"image","xmin","ymin","xmax","ymax","label"
"Cat23_1.jpg",652.90264255911,276.3277962347731,785.3131060222261,384.02509803921566,"Door"
"Cat23_1.jpg",484.6551724137931,924.568528489021,591.5708449235049,1056.6497127494938,"Door"
"Cat23_1.jpg",486.5014778325123,547.4418604651164,595.9148147010006,680.3920265780732,"Door"
"Cat23_1.jpg",0,497.04246434816895,105.23940886699508,630.8615725359912,"Door"
"Cat23_2.jpg",665.418808386621,512.6836603614579,801.820238901279,627.7333333333333,"Door"
"Cat23_2.jpg",482.8088669950739,676.9162582786113,594.177242698192,810.7353266888151,"Door"
"Cat23_2.jpg",485.5783251231527,259.8176581466185,597.6524662447573,392.7678242595754,"Door"
"Cat23_2.jpg",131.08768472906405,223.32153411561075,244.91994089012525,356.27170022856757,"Door"
"Cat23_2.jpg",0,499.6493303503837,108.00886699507389,629.1236883862603,"Door"
"Cat23_3.jpg",1174.9359251259898,523.1111243703173,1281.9999999999995,656.9302325581396,"Door"
"Cat23_3.jpg",944.194384449244,407.54007819799887,1055.0063634272872,537.8833783087408,"Door"
"Cat23_3.jpg",668.1023016276703,521.3732004429679,800.2582601739333,629.5796078431372,"Door"
"Cat23_3.jpg",484.5572354211663,680.3920265780731,592.4603891149542,812.4732903937829,"Door"
"Cat23_3.jpg",486.40316774658027,260.68660022148396,596.8075989328346,392.7678242595753,"Door"
"Cat23_3.jpg",0,498.78038827551825,106.14110871130309,631.7305543884751,"Door"
"Cat23_4.jpg",0,499.6493303503837,108.00886699507389,630.8615725359912,"Door"
"Cat23_4.jpg",487.4246305418719,263.2934662236988,594.1772426981919,393.6367663344407,"Door"
"Cat23_4.jpg",668.025206161308,521.3732004429679,798.3450948956613,629.5796078431372,"Door"
"Cat23_4.jpg",208.51182197496524,679.5231242808261,340.4878327816683,784.6666666666666,"Door"
"Cat23_5.jpg",839.6559139784946,427.3820730824011,946,559.6877342046694,"Door"
"Cat23_5.jpg",377.67965298356677,934.843853820598,488.25806451612897,1064.5382591070131,"Door"
"Cat23_5.jpg",383.7687952922952,533.574777394038,496.5806451612903,665.0100199043552,"Door"
"Cat23_5.jpg",379.4193965517241,204.55150165747963,491.9569892473118,335.9867242451918,"Door"
"Cat23_6.jpg",378.06944950446257,202.37541528239203,489.1703216374269,335.9867242451918,"Door"
"Cat23_6.jpg",834.0862573099415,429.1229501515132,943.77297699636,557.0764385236062,"Door"
"Cat23_6.jpg",1158.6586257309941,439.5681328757657,1265,572.744212609985,"Door"
"Cat23_6.jpg",380.6803886169497,932.2325581395348,490.09502923976606,1066.279096330915,"Door"
"Cat23_7.jpg",378.93970942226605,201.9402059764165,491.01973684210526,335.9867242451918,"Door"
"Cat23_7.jpg",836.860380116959,426.5116544704501,942.9025577194797,558.8172757475083,"Door"
"Cat23_7.jpg",1157.733918128655,439.5681328757657,1265,572.744212609985,"Door"
"Cat23_7.jpg",379.81004901960785,933.103016596696,487.32090643274853,1062.797342192691,"Door"
"Cat23_8.jpg",835.7461847389559,427.3820730824011,945.8162037462977,558.8172757475083,"Door"
"Cat23_8.jpg",838.5196787148594,763.368797327593,947.5582168007545,894.8040398379102,"Door"
"Cat23_8.jpg",377.93725170261064,202.81064451097254,489.98393574297194,335.11630563324076,"Door"
"Cat23_8.jpg",376.19531838874946,935.7143122777592,489.059437751004,1061.9269634259501,"Door"
"Cat23_8.jpg",26.810441767068273,752.0531561461794,133.1918732971122,881.7475614325945,"Door"
"Cat24_2.jpg",254.91936727670526,39.33554817275748,366.3947157726181,172.09302325581396,"Door"
"Cat24_2.jpg",227.04754738786104,485.1384524728769,359.02866867548744,594.6117647058824,"Door"
"Cat24_2.jpg",421.33035281772527,673.621262458472,532.62129703763,804.7397813765315,"Door"
"Cat24_2.jpg",143.4321627724764,816.2126245847178,276.23306774985195,924.5647058823529,"Door"
"Cat24_1.jpg",421.0876680080212,44.82835616305025,530.0749003984064,176.0531561461794,"Door"
"Cat24_1.jpg",858.8222011913734,378.1882737878945,994.136886373548,486.6258823529412,"Door"
"Cat24_1.jpg",422.71801397368665,941.3953488372094,531.807171314741,1068.544850498339,"Door"
"Cat24_1.jpg",421.0876680080212,674.0554207329734,531.807171314741,805.2802020608389,"Door"
"Cat24_1.jpg",225.4521224512158,487.40644790801497,359.13646166772486,593.1294117647059,"Door"
"Cat24_3.jpg",465.94029093369414,0,599.1798336870454,106.24,"Door"
"Cat24_3.jpg",206.31924112239935,297.07198228128453,341.518158578421,407.25333333333333,"Door"
"Cat24_3.jpg",417.93493801008543,499.0417277694144,528.9434324065196,629.4396456256922,"Door"
"Cat24_3.jpg",749.0742856491563,603.9483503339561,885.2529353037253,715.5576470588235,"Door"
"Cat24_3.jpg",409.20230105465004,880.4922884502635,525.6927979358486,1013.8315579425807,"Door"
"Cat24_3.jpg",142.63853179972935,927.4920934125829,278.81718145429846,1034.2776470588235,"Door"
"file_0.jpg",1290.4762170857905,469.2449331877433,1590.4247902535105,745.4071246819339,"Door"
"file_0.jpg",2437.6559730753856,960.1362214439504,2737.6047059007055,1225.3765903307888,"Door"
"file_0.jpg",2120.41752626074,1483.5419847328246,2420.36593977086,1753.8653868357453,"Door"
"file_0.jpg",2862.653460659606,1118.1681259262368,3127.4825550187875,1418.2754675388883,"Door"
"Ia_DE1101_sommaire.png",602.8159645232817,543.5681063122923,678.2225109691351,616.7759879313962,"Door"
"Ia_DE1101_sommaire.png",595.8750931287595,614.9457364341085,678.2225109691351,686.3233665559247,"Door"
"Ia_DE1101_sommaire.png",592.2151799687011,940.7206169457927,678.2225109691352,1013.9284147851887,"Door"
"Ia_DE1101_sommaire.png",590.1564945226917,1012.0982470676089,681.8824241291935,1087.1362126245847,"Door"
"Ia_DE1101_sommaire.png",1092.4757433489829,803.4559436346078,1214.3957261636224,905.9468438538207,"Door"
"Ia_DE1101_sommaire.png",703.8417355532937,1445.8546147309532,780.6993255376442,1541.0248440798466,"Door"
"Ia_DE1101_sommaire.png",780.6993255376443,1444.0243632336656,861.9029733959312,1537.3643410852712,"Door"
"Ia_DE1101_sommaire.png",1095.4495117951633,902.2865084186609,1212.5657276995305,1002.9472409202939,"Door"
"Ia_DE1101_sommaire.png",1596.8536776212834,1006.6076601351616,1704.820403813943,1119.924705882353,"Door"
"Ia_DE1101_sommaire.png",2120.2173224077537,1030.400175582531,2202.5647402481295,1131.0609080841639,"Door"
"Ia_DE1101_sommaire.png",2047.0195618153366,1030.400175582531,2120.217322407754,1127.4005726490043,"Door"
"Ia_DE1101_sommaire.png",2081.7885274155788,666.1912703234228,2189.5831485587582,760.2266666666667,"Door"
"Ia_DE1101_sommaire.png",1973.8219687591697,671.6818572558702,2076.298699559554,764.1152941176471,"Door"
"Ia_DE1101_sommaire.png",1772.5281690140846,792.474769769713,1891.4745509187942,889.4750830564785,"Door"
"Ia_DE1101_sommaire.png",1741.4192003420262,403.55813953488376,1827.426447574335,485.00190155265875,"Door"
"Ia_DE1101_sommaire.png",1670.0514382137007,402.6430556760938,1748.7390266621433,485.0019015526587,"Door"
"Ia_DE1101_sommaire.png",1426.6690140845071,679.0026119058975,1527.3159139570498,779.6698039215686,"Door"
"Ia_DE1101_sommaire.png",1203.4160704515723,578.3418794042644,1298.5731424680898,672.7325490196079,"Door"
"Ia_DE1101_sommaire.png",1293.083314612065,1449.514950166113,1369.9409045964155,1535.5342571473993,"Door"
"Ia_DE1101_sommaire.png",1364.4510767403904,1447.684866228241,1439.478668260649,1537.3643410852712,"Door"
"file_16.jpg",1160.987603305785,1295.6072916261119,1405.3512396694214,1500.2674509803924,"Door"
"file_16.jpg",1514.247491638796,908.7759603202542,1701.5496432722105,1134.581820972734,"Door"
"file_16.jpg",968.4587341813016,814.0376470588235,1196.1612135201444,1003.1702017377512,"Door"
"file_16.jpg",685.219064759814,982.8106312292358,888.8829431438128,1214.1691790440286,"Door"
"file_16.jpg",690.7727837680784,1254.8881506090809,884.9498327759197,1471.439645625692,"Door"
"file_15.jpg",1066.4952550114815,1123.3186813186812,1274.916328000102,1305.5615918741075,"Door"
"file_15.jpg",953.4157183319445,611.3506278790571,1170.7058422545208,799.7289377289376,"Door"
"file_15.jpg",1463.3822901309686,622.4401911247803,1667.3688376526115,797.4175824175824,"Door"
"file_15.jpg",2348.2526724169807,1086.0802608705533,2563.8556092324206,1307.8729471854629,"Door"
"file_15.jpg",2545.3607085346216,1081.2390158172232,2762.6757917337627,1305.5615918741073,"Door"
"file_15.jpg",2957.805903289677,1085.9868994312253,3181.1229200214707,1307.7793826889279,"Door"
"file_15.jpg",3158.0042941492216,1088.2046902460456,3381.2999897135733,1303.34359800208,"Door"
"file_15.jpg",3567.548638362221,1071.2583479789105,3796.078368223296,1303.3435980020802,"Door"
"file_15.jpg",3777.5834675254964,1070.2428140108282,4004.251447589669,1308.227106227106,"Door"
"file_24.jpg",3882.1963952141846,201.78335258288266,4127.231347289318,472.7406858786559,"Door"
"file_24.jpg",3879.7842190016104,1564.0356394129985,4128.608676779878,1820.8176100628932,"Door"
"file_24.jpg",450.54052603327966,1256.5013013008315,698.5266921702499,1534.1765833145537,"Door"
"file_24.jpg",1632.134362934363,1370.7064295059597,1869.8599033816427,1641.663762801733,"Door"
"file_24.jpg",2290.0531400966183,1368.46724994366,2532.1591246026824,1637.1851986616089,"Door"
"file_24.jpg",2939.2095852157813,1213.8784067085955,3256.4975845410636,1521.173692850582,"Door"
"file_14.jpg",450.54052603327966,1252.0227371607075,691.8100898536477,1536.4159678923781,"Door"
"file_14.jpg",1632.134362934363,1366.2278653658354,1869.8599033816427,1637.1851986616089,"Door"
"file_14.jpg",2287.7187332259796,1366.2278653658354,2527.68145804976,1643.9031473795576,"Door"
"file_14.jpg",3888.912997530787,1556.569814046224,4120.2281266774025,1840.9628397623699,"Door"
"file_14.jpg",3886.673856792671,197.30478844275848,4120.2281266774025,462.20754716981133,"Door"
"file_14.jpg",2941.639258218942,1202.2064989517821,3254.163177670425,1508.5174971778747,"Door"
"Ia_GO0601_sommaire.png",975.3181037030097,631.6674509803922,1075.3240077620503,719.6624740407437,"Door"
"Ia_GO0601_sommaire.png",1583.2487310092824,1240.979010087025,1656.9372918948914,1311.1898734177214,"Door"
"Ia_GO0601_sommaire.png",1583.2487310092827,1311.1898734177214,1661.3234086715865,1380.5233138844935,"Door"
"Ia_GO0601_sommaire.png",939.7950219619327,896.9452012460443,1030.5845243672163,995.2405063291139,"Door"
"Ia_GO0601_sommaire.png",815.6595015747521,886.1615686274512,920.0516830388029,1001.0101960784314,"Door"
"Ia_GO0601_sommaire.png",598.9800160087782,1217.6564705882354,697.2314572943092,1307.6793784612341,"Door"
"Ia_GO0601_sommaire.png",404.2316765253834,1218.961568627451,501.60584626708084,1304.1688835047466,"Door"
"Ia_GO0601_sommaire.png",305.2811808118081,1111.0886075949368,396.80234260614935,1207.6287455498418,"Door"
"Ia_GO0601_sommaire.png",503.3603090405904,1014.5485499901108,601.6117503261214,1100.1976470588236,"Door"
"Ia_DS0801_sommaire.png",1693.7080257021144,1302.7124795332832,1805.0947296238242,1392.1945098039216,"Door"
"Ia_DS0801_sommaire.png",1934.6139818149675,1906.1558560765332,2027.8679003102652,1989.03211517165,"Door"
"Ia_DS0801_sommaire.png",1939.7949131693586,1981.2624584717607,2025.2776717900483,2061.548990074318,"Door"
"Ia_DS0801_sommaire.png",950.2671434169278,1892.9443137254902,1059.0633816614418,1986.4423876790906,"Door"
"Ia_DS0801_sommaire.png",753.3976808745284,1887.441568627451,859.6036905988256,1983.8524230754256,"Door"
"Ia_DS0801_sommaire.png",867.3748504734336,1683.4257763834096,963.2189974889484,1777.3866666666668,"Door"
"Ia_DS0801_sommaire.png",1155.58268590455,1576.5364705882353,1271.4751639530568,1678.2458471760797,"Door"
"Ia_DS0801_sommaire.png",1325.8732830753145,1455.515767482956,1432.079055642633,1573.7850980392157,"Door"
"Ia_JN0701_sommaire.png",830.7857132391003,309.7721518987342,928.265888590818,399.6109803921569,"Door"
"Ia_JN0701_sommaire.png",1274.576898806482,416.5569620253165,1371.4156791868868,503.5670588235294,"Door"
"Ia_JN0701_sommaire.png",935.7315700619021,405.97468354430384,1025.1046689712227,506.0253164556963,"Door"
"Ia_JN0701_sommaire.png",733.9469328586955,506.66668623912193,823.1767023072595,604.7932685176029,"Door"
"Ia_JN0701_sommaire.png",499.8199212155318,701.6371699465982,589.0092836308559,800.4050632911393,"Door"
"Ia_JN0701_sommaire.png",339.537112509893,700.9958001631725,445.3543656313459,810.6666666666666,"Door"
"Ia_JN0701_sommaire.png",839.8041997729852,1038.9873417721521,947.5053891583548,1133.9796078431373,"Door"
"Cat24_4.jpg",0,300.4739756367664,108.1048798252003,430.1867973184005,"Door"
"Cat24_4.jpg",527.3050144336842,73.88704318936878,639.9111434814275,202.77891025141895,"Door"
"Cat24_4.jpg",861.4470398514359,495.86418156924833,992.8050144336842,605.276862745098,"Door"
"Cat24_4.jpg",528.1259519788954,774.1720442492041,639.9111434814275,902.2429191107767,"Door"
"Cat24_4.jpg",254.7370630900065,813.5784672835341,388.5580757988823,924.4862745098039,"Door"
"Ia_GY0401_sommaire.png",1037.6334808308313,735.1993670886076,1136.28322147651,836.1882911392405,"Door"
"Ia_GY0401_sommaire.png",1036.286451285521,841.5744081811062,1132.275167785235,941.2167721518989,"Door"
"Ia_GY0401_sommaire.png",119.0712956698241,828.10917721519,204.05006765899867,901.0588235294118,"Door"
"Ia_GY0401_sommaire.png",121.21786197564276,758.090210419667,204.05006765899864,825.4161803330047,"Door"
"Ia_GY0401_sommaire.png",1141.3419316644113,1407.1123828646503,1255.8256323869882,1514.8338607594937,"Door"
"Ia_GY0401_sommaire.png",119.07129566982408,1345.1724683544303,201.23010988971055,1415.1914967887008,"Door"
"Ia_GY0401_sommaire.png",120.4182019059487,1413.8449367088608,201.23010988971055,1483.8639651431313,"Door"
"Ia_GY0401_sommaire.png",279.3483287104089,1494.636075949367,350.7322629688557,1572.7342183076883,"Door"
"Ia_GY0401_sommaire.png",212.0049898511502,1494.636075949367,280.6951116373478,1572.7342183076883,"Door"
"Ia_GY0401_sommaire.png",925.8435925805039,1512.1408638773084,1020.0496644295304,1615.8227848101264,"Door"
"Ia_GY0401_sommaire.png",1032.0738255033557,1711.4257150963895,1123.8327671407203,1812.4146391470224,"Door"
"Ia_GY0401_sommaire.png",400.5661906860517,1680.4556962025317,478.81055480378893,1754.5142815988277,"Door"
"Ia_GY0401_sommaire.png",399.2194077591128,1753.167721518987,478.68428619756423,1823.8599683544303,"Door"
"Ia_GY0401_sommaire.png",744.0167996170395,1894.5522151898736,839.644306270615,1986.334117647059,"Door"
"Ia_GY0401_sommaire.png",645.6957271095864,1994.1947024381616,733.4738255033557,2091.144069526769,"Door"
"Ia_GY0401_sommaire.png",744.0167996170395,2104.4729411764706,840.9910891975537,2189.439873417721,"Door"
"Ia_GY0401_sommaire.png",1032.0738255033557,1992.8482656358165,1121.138954668471,2092.490506329114,"Door"
"Ia_GY0401_sommaire.png",1036.081879194631,2243.300797281386,1122.4859842137814,2340.2501643699934,"Door"
"Ia_GY0401_sommaire.png",811.3601384762983,2243.300797281386,901.8120805369128,2340.2501643699934,"Door"
"Ib_CU1001_sommaire.png",1579.1620321706257,333.5843137254902,1678.9991547334923,420.7247058823529,"Door"
"Ib_CU1001_sommaire.png",1549.8519789180589,953.1518987341772,1659.764468973747,1054.7848101265822,"Door"
"Ib_CU1001_sommaire.png",1299.8010640413684,670.2278481012659,1395.0586113273482,767.282728364196,"Door"
"Ib_CU1001_sommaire.png",1182.561186457401,662.902981528753,1280.5663782816227,757.2110263486452,"Door"
"Ib_CU1001_sommaire.png",941.75256107171,759.0422220350821,1031.5728920409772,864.3376086271262,"Door"
"Ib_CU1001_sommaire.png",1053.4140106419675,859.7594936708861,1155.0830639434791,953.0980392156863,"Door"
"Ib_CU1001_sommaire.png",781.3805977541393,846.0253164556962,885.797463307043,958.6455696202531,"Door"
"Ib_CU1001_sommaire.png",978.3070306284806,1196.8188235294117,1076.3123901658525,1290.7670588235294,"Door"
"Ib_CU1001_sommaire.png",1321.7835620525059,1460.4008997663666,1431.696052108194,1564.7806466018096,"Door"
"Ib_CU1001_sommaire.png",1448.012608353034,1108.316862745098,1586.8258471237195,1255.3037974683543,"Door"
"Ia_MR0601_sommaire.png",1100.453025654474,333.35445249533353,1196.8616808619493,421.36,"Door"
"Ia_MR0601_sommaire.png",1448.3937175819863,321.75949367088606,1557.1251838093337,423.51529411764704,"Door"
"Ia_MR0601_sommaire.png",1568.2634730538923,438.43355536159083,1657.8830976659035,534.8164556962026,"Door"
"Ia_MR0601_sommaire.png",1447.6688853834178,543.1341176470588,1560.7496102598593,643.5189873417722,"Door"
"Ia_MR0601_sommaire.png",1576.6968477302566,937.7405284447007,1656.4333005399253,1012.9882352941177,"Door"
"Ia_MR0601_sommaire.png",1500.5848213711133,937.0158227848101,1578.1466448562348,1014.0658823529411,"Door"
"Ia_MR0601_sommaire.png",1204.1104010341592,916.0000221155867,1313.5666994600756,1011.9105882352941,"Door"
"Ia_MR0601_sommaire.png",1150.4695001190541,543.1341176470588,1246.15319039912,631.9240948640847,"Door"
"Ia_MR0601_sommaire.png",792.3806264962162,543.1341176470588,905.4613513726578,643.5189873417721,"Door"
"Ia_MR0601_sommaire.png",791.6556615688067,324.658249963688,903.2867220481107,422.43764705882353,"Door"
"Ia_MR0601_sommaire.png",669.8764193941774,314.51266928564144,766.2850746016528,406.27294117647057,"Door"
"Ia_MR0601_sommaire.png",222.0359281437126,626.8512879383715,319.0362659435493,730.4810126582278,"Door"
"Ia_MR0601_sommaire.png",959.8270844863315,915.2753164556963,1062.759494938607,1011.9105882352941,"Door"
"Ia_MR0601_sommaire.png",203.05601317957166,1225.4399176488948,279.168039538715,1305.1551517534858,"Door"
"Ia_MR0601_sommaire.png",278.4431409757259,1223.2658670159835,354.5551673348692,1304.4303797468356,"Door"
"Ia_MR0601_sommaire.png",645.9554968241608,1223.2658670159835,722.0675231833042,1308.7784810126582,"Door"
"Ia_MR0601_sommaire.png",720.6177924217463,1223.2658670159835,797.4547173438788,1308.7784810126582,"Door"
"Ia_LS0701_sommaire.png",705.2268692497538,382.00423474855063,805.7043628419368,481.5263866472848,"Door"
"Ia_LS0701_sommaire.png",984.554533250694,383.0094936708861,1082.0177001953125,473.88392156862744,"Door"
"Ia_LS0701_sommaire.png",1089.051067712997,380.99897582621514,1190.5334595076336,472.3890196078431,"Door"
"Ia_LS0701_sommaire.png",1199.5791469194312,479.51582278481015,1284.9822998046877,575.0168929763988,"Door"
"Ia_LS0701_sommaire.png",1090.0559659154505,584.5066666666667,1187.519132860069,674.5390908929367,"Door"
"Ia_LS0701_sommaire.png",1076.9937611227392,888.6625086144558,1185.50952043506,991.12,"Door"
"Ia_LS0701_sommaire.png",823.7903227273237,1443.5739010195189,902.1628155639999,1525.0011162093922,"Door"
"Ia_LS0701_sommaire.png",900.1533871188889,1442.5686881149873,979.5305941781206,1526.0063291139243,"Door"
"Ia_LS0701_sommaire.png",710.473933649289,1275.6930379746836,795.6566686766878,1375.2151898734178,"Door"
"Ia_LS0701_sommaire.png",625.849662190522,1643.623417721519,710.2508083223272,1717.0085615327087,"Door"
"Ia_LS0701_sommaire.png",625.4727793696276,1718.0137744372405,711.2555225448828,1791.3987341772154,"Door"
"Ia_LS0701_sommaire.png",710.473933649289,920.8312543072278,796.6613828992433,1022.3639240506329,"Door"
"Ia_LS0701_sommaire.png",610.4011461318051,1029.9874509803922,701.2078283796337,1121.1764705882354,"Door"
"Ia_LS0701_sommaire.png",517.83616799953,1029.9874509803922,608.893982808023,1121.8860759493668,"Door"
"Ia_LS0701_sommaire.png",400.77987784574225,604.1698619021645,495.08815165876774,701.6814959562278,"Door"
"Ia_LS0701_sommaire.png",545.4675569288369,468.45783658570883,652.9786020186023,579.0379746835443,"Door"
"Ib_CT0601_sommaire.png",875.6130164290801,805.708917545367,975.1563288868394,893.76,"Door"
"Ib_CT0601_sommaire.png",876.54327204004,949.1011764705883,990.9908069458631,1051.329170709924,"Door"
"Ib_CT0601_sommaire.png",641.1742934630656,1192.6023529411764,740.717605920825,1282.063319532177,"Door"
"Ib_CT0601_sommaire.png",691.8648020866514,1603.5215338793746,784.8961549224039,1703.0722235766402,"Door"
"Ib_CT0601_sommaire.png",373.24423918640576,1602.113924050633,461.6238881041412,1704.4557529884048,"Door"
"Ib_CT0601_sommaire.png",286.5015321756895,1603.044417369215,375.10483558096917,1703.124705882353,"Door"
"Ia_TD0801_sommaire.png",1659.52020573108,868.3966545877578,1748.6395007134188,965.1044303797469,"Door"
"Ia_TD0801_sommaire.png",1548.4521868050404,974.3874509803923,1646.0014370182334,1069.7067811700363,"Door"
"Ia_TD0801_sommaire.png",1443.6862019736116,975.8549019607843,1539.4158180412137,1071.6803797468356,"Door"
"Ia_TD0801_sommaire.png",1204.8554029189008,766.754746835443,1306.5066229705014,858.4588235294118,"Door"
"Ia_TD0801_sommaire.png",919.6402420032631,509.2054901960785,1021.2912813473663,601.9567811700363,"Door"
"Ia_TD0801_sommaire.png",918.653398359679,770.7020343345933,1020.3044377037822,859.926274509804,"Door"
"Ia_TD0801_sommaire.png",892.006993615424,1181.2167721518988,992.6711893159429,1283.8455243653889,"Door"
"Ia_TD0801_sommaire.png",787.9419544452608,1429.8939873417723,881.150990706006,1530.5490506329115,"Door"
"Ia_TD0801_sommaire.png",442.9656682449239,1711.136075949367,514.0227475629372,1791.0680379746834,"Door"
"Ia_TD0801_sommaire.png",370.92165492957747,1709.1625677181196,442.9656682449239,1791.0680379746836,"Door"
"Ia_TD0801_sommaire.png",149.85521605811886,1256.2146925624413,235.71585356738495,1330.2257685118084,"Door"
"Ia_TD0801_sommaire.png",147.88134806345266,1329.238924050633,235.71585356738495,1398.3160487307778,"Door"
"Ia_TD0801_sommaire.png",799.2379084785749,895.0406419295299,957.1426496569362,1047.996835443038,"Door"
"Ib_JR0801_sommaire.png",1485.1950065274152,56.68235294117647,1597.0139019918815,143.5743864759614,"Door"
"Ib_JR0801_sommaire.png",1611.7946505608284,1085.0665332456178,1708.16220880069,1193.0648734177216,"Door"
"Ib_JR0801_sommaire.png",1760.9303510780435,1101.5838607594937,1891.8095314284842,1208.3117088607596,"Door"
"Ib_JR0801_sommaire.png",1725.3516644908616,1769.9035197873661,1828.2759464751957,1868.6282352941175,"Door"
"Ib_JR0801_sommaire.png",1615.5737704918033,2013.8530032000965,1708.1622088006902,2114.2279256506813,"Door"
"Ib_JR0801_sommaire.png",1190.4227782571184,1561.5301408405546,1285.6998708540714,1660.6345712203015,"Door"
"Ib_JR0801_sommaire.png",1070.9564607386178,1464.9668109266065,1170.0687322790877,1562.8006329113925,"Door"
"Ib_JR0801_sommaire.png",568.7575496117342,1679.057753164557,670.6953641328737,1797.856090207643,"Door"
"Ib_JR0801_sommaire.png",1188.5332182916306,785.9952941176471,1272.9930142634219,878.5764705882353,"Door"
"Ib_JR0801_sommaire.png",1726.6222570832654,1565.341849701314,1827.0053538827922,1660.7929411764705,"Door"
"Ib_LD0601_sommaire.png",693.4921803127875,540.7832278481013,787.5620975160994,638.639262959927,"Door"
"Ib_LD0601_sommaire.png",862.5976961467037,658.6588235294118,961.9570276230269,751.658823529412,"Door"
"Ib_LD0601_sommaire.png",880.5381784728609,902.0411841477021,973.5142594296227,1000.632933846003,"Door"
"Ib_LD0601_sommaire.png",217.86603412256267,1062.4367986751508,334.15322924147296,1166.329411764706,"Door"
"Ib_GY0301_sommaire.png",881.3333333333334,395.415633286102,978.7402733439745,495.32493745827986,"Door"
"Ib_GY0301_sommaire.png",776.1672486033519,301.13503183292437,870.4200183232118,397.5263927797728,"Door"
"Ib_GY0301_sommaire.png",567.9672812593526,297.617088607595,665.0335222809008,388.167843137255,"Door"
"Ib_GY0301_sommaire.png",462.46049754027837,300.4314560709121,560.2300741891337,388.1678431372549,"Door"
"Ib_GY0301_sommaire.png",356.95364942497383,398.6305882352943,461.7570331205108,491.7490196078432,"Door"
"Ib_GY0301_sommaire.png",1027.9768582745162,802.0886075949368,1144.034320365498,907.6265822784811,"Door"
"Ib_GY0301_sommaire.png",688.9483503264041,766.9192156862746,775.463912976045,847.1181649316716,"Door"
"Ib_GY0301_sommaire.png",687.5415502793296,847.8217729013179,778.980848697501,928.0454901960785,"Door"
"Ib_GY0301_sommaire.png",776.6619160728425,930.1413931544826,868.7727632620745,1027.2363298633434,"Door"
"Ib_GY0301_sommaire.png",348.5131067274479,1201.7258242836483,418.85098400557416,1281.231012658228,"Door"
"Ib_GY0301_sommaire.png",280.5193982581156,1200.318608344356,347.80970670391065,1284.7489880911917,"Door"
"Ib_GY0301_sommaire.png",857.2589073634205,1201.0221518987348,927.3936815315121,1286.5079113924055,"Door"
"Ib_GY0301_sommaire.png",925.2835458571305,1198.2078488506854,994.3784639746634,1287.5632911392408,"Door"
"Ib_LT0702_sommaire.png",1780.4465616503787,656.3429864253394,1888.9442142325381,759.323076923077,"Door"
"Ib_LT0702_sommaire.png",1201.7923703977199,734.3253882763788,1308.1200699282363,846.4948040380048,"Door"
"Ib_LT0702_sommaire.png",1091.124764763917,468.9936651583711,1190.942605139504,562.047963800905,"Door"
"Ib_LT0702_sommaire.png",1091.124764763917,73.2027149321267,1190.942605139504,166.25701357466062,"Door"
"Ib_LT0702_sommaire.png",800.3510558437293,60.58506532066509,907.402028910319,164.7940914489311,"Door"
"Ib_LT0702_sommaire.png",853.8765423770242,784.2588799628396,948.6311368915397,881.954841958089,"Door"
"Ib_LT0702_sommaire.png",720.7144390767579,966.6246756873052,814.9903381642512,1064.320703936869,"Door"
"Ib_LT0702_sommaire.png",391.6765423770242,574.4552036199095,492.94099604646925,667.5095022624434,"Door"
"Ib_LT0702_sommaire.png",417.71596244131456,869.7475113122172,521.8737254756157,962.8018099547512,"Door"
"Ib_LT0702_sommaire.png",534.6435856146,963.7299584323042,628.9194847020933,1062.1496825591971,"Door"
"Ib_LT0702_sommaire.png",64.01361502347417,792.4228028503563,226.76011045214153,945.6381577879122,"Door"
"Ib_PR0901_sommaire.png",450.2141680395387,641.6202531645569,545.0807248764415,740.9958465189873,"Door"
"Ib_PR0901_sommaire.png",348.2969478777986,775.830588235294,448.6485233338517,870.6007843137255,"Door"
"Ib_PR0901_sommaire.png",789.6280041848051,910.5822784810126,916.9557437422263,1026.1604034810125,"Door"
"Ib_PR0901_sommaire.png",197.46600331674958,1597.5696202531644,268.4472413324005,1681.8227848101267,"Door"
"Ib_PR0901_sommaire.png",267.36825799388475,1599.7300237341772,342.9016360256012,1681.8227848101264,"Door"
"Ib_PR0901_sommaire.png",824.1576443952114,1321.0464794303798,913.7185961468698,1393.4177215189875,"Door"
"Ib_PR0901_sommaire.png",830.6319395859246,1392.337618670886,909.4024652129975,1464.7088607594937,"Door"
"Ic_CI1001_sommaire.png",669.0767712687247,265.54853308955325,773.3268418371997,364.0658823529412,"Door"
"Ic_CI1001_sommaire.png",407.4645149625666,282.19921568627444,505.88705597994493,376.58666666666664,"Door"
"Ic_CI1001_sommaire.png",310.2439893143366,182.64556962025316,402.7390917186109,283.0358748617051,"Door"
"Ic_JN0702_sommaire.png",305.9458542951711,1063.1614504464064,400.1772972972973,1165.8639820919761,"Door"
"Ic_JN0702_sommaire.png",81.52712649945475,864.4129746835442,187.08001635768812,969.9683544303797,"Door"
"Ic_JN0702_sommaire.png",514.7156756756757,729.3782225983051,601.6841022653693,828.2769277548488,"Door"
"Ic_JN0702_sommaire.png",513.3016216216216,514.4636366156083,604.5368830723487,617.1661682611779,"Door"
"Ic_JN0702_sommaire.png",405.79326959940704,418.4177360293231,508.49337865066116,507.6682352941176,"Door"
